match_probability,enslaved_person_id,enslaved_person_name,name_exact,name_partial,name_levenshtein,name_sequence,date_score,location_score,context_score,enslaved_description,enslaved_dates,enslaved_locations,enslaved_aliases,spreadsheet_name,spreadsheet_document,spreadsheet_dates,spreadsheet_locations
0.7692307692307693,Q620839,Jane Blackwood,0.0,0.5,0.7142857142857143,0.7692307692307693,0.0,0.0,0.0,LBS-PER-2146656493,"Jane Blackwood was listed in the Jamaican Quit Rent books for 1754 as the owner of 470 acres of land in St Catherine, 6 acres in St David, 569 acres in St Thomas-in-the-East, 145 acres in St Mary and&hellip;","Jane Blackwood, Jane, Blackwood",LBS-PER-2146656493,W. Blackwood,920_ROS1_(unformatted),19 Aug 1783,England
0.7555555555555555,Q611305,William Reckord,0.0,0.0,0.33333333333333337,0.4444444444444444,0.95,0.0,0.0,LBS-PER-2146636277,"Slave-owner in western Jamaica, dying c. 1823. William Reckord was shown in the Jamaica Almanacs as an ensign in the militia in 1784, lieutenant in 1787, Captain in 1795.Catherine Reckord, ''a free&hellip;","William Reckord, William, Reckord",LBS-PER-2146636277,W. Blackwood,920_ROS1_(unformatted),19 Aug 1783,England
0.7527472527472527,Q87964,Birth of Placida,0.0,0.0,0.125,0.35714285714285715,1.0,0.0,0.0,LSD-EVE-BIR-040803,+1783-01-01T00:00:00Z,Birth of Placida,LSD-EVE-BIR-040803,W. Blackwood,920_ROS1_(unformatted),19 Aug 1783,England
0.8076923076923077,Q970203,Sale of Sarah,0.0,0.0,0.3076923076923077,0.5,1.0,0.0,0.0,LVA-EVE-SAL-1133678._0001_0004_0001-0002.00048,+1785-00-00T00:00:00Z,Sale of Sarah,LVA-EVE-SAL-1133678._0001_0004_0001-0002.00048,Shakespeare,920_ROS1_(unformatted),17 Oct 1785,Tihkaree
0.8,Q970200,Sale of Esther,0.0,0.0,0.2857142857142857,0.48,1.0,0.0,0.0,LVA-EVE-SAL-1133678._0001_0003_0001-0002.00042,+1785-00-00T00:00:00Z,Sale of Esther,LVA-EVE-SAL-1133678._0001_0003_0001-0002.00042,Shakespeare,920_ROS1_(unformatted),17 Oct 1785,Tihkaree
0.7928994082840237,Q81174,Birth of Caesar,0.0,0.0,0.19999999999999996,0.46153846153846156,1.0,0.0,0.0,LSD-EVE-BIR-047592,+1785-01-01T00:00:00Z,Birth of Caesar,LSD-EVE-BIR-047592,Shakespeare,920_ROS1_(unformatted),17 Oct 1785,Tihkaree
0.7890818858560794,Q1127444,Disappearance of Bob,0.0,0.0,0.19999999999999996,0.45161290322580644,1.0,0.0,0.0,FSJ-R-EVE-RUN-00052,+1785-00-00T00:00:00Z,Disappearance of Bob,FSJ-R-EVE-RUN-00052,Shakespeare,920_ROS1_(unformatted),17 Oct 1785,Tihkaree
0.7890818858560794,Q1127752,Disappearance of Job,0.0,0.0,0.19999999999999996,0.45161290322580644,1.0,0.0,0.0,FSJ-R-EVE-RUN-00206,+1785-00-00T00:00:00Z,Disappearance of Job,FSJ-R-EVE-RUN-00206,Shakespeare,920_ROS1_(unformatted),17 Oct 1785,Tihkaree
0.85,Q578968,Isaac Isaacs,0.0,0.0,0.0,0.0,0.85,0.0,0.0,LBS-PER-21430,"Born 01/12/1790 in Jamaica, son of Solomon Isaacs, brother of Abraham, Jacob, Judith and Asher Isaacs (all q.v.). Isaac Isaacs registered his own enslaved people in St Elizabeth in 1832.Apparently&hellip;","Isaac Isaacs, Isaac, Isaacs, Spouse: Henrietta Levison",LBS-PER-21430,Homer,920_ROS1_(unformatted),25 Oct 1787,Ince
0.8076923076923077,Q44409,Birth of Misere,0.0,0.0,0.33333333333333337,0.5,1.0,0.0,0.0,LSD-EVE-BIR-000844,+1787-01-01T00:00:00Z,Birth of Misere,LSD-EVE-BIR-000844,Homer,920_ROS1_(unformatted),25 Oct 1787,Ince
0.7902097902097902,Q81119,Birth of Gamanner,0.0,0.0,0.2941176470588235,0.45454545454545453,1.0,0.0,0.0,LSD-EVE-BIR-047633,+1787-01-01T00:00:00Z,Birth of Gamanner,LSD-EVE-BIR-047633,Homer,920_ROS1_(unformatted),25 Oct 1787,Ince
0.7870445344129554,Q63342,Birth of Medor,0.0,0.0,0.3571428571428571,0.5263157894736842,0.95,0.0,0.0,LSD-EVE-BIR-065398,+1786-01-01T00:00:00Z,Birth of Medor,LSD-EVE-BIR-065398,Homer,920_ROS1_(unformatted),25 Oct 1787,Ince
0.7863247863247862,Q22024,Birth of Gime,0.0,0.0,0.23076923076923073,0.4444444444444444,1.0,0.0,0.0,LSD-EVE-BIR-010969,+1787-01-01T00:00:00Z,Birth of Gime,LSD-EVE-BIR-010969,Homer,920_ROS1_(unformatted),25 Oct 1787,Ince
0.7902097902097902,Q153513,Nancy Voyage,0.0,0.0,0.25,0.45454545454545453,1.0,0.0,0.0,SV-EVE-VOY-36543,"+1788-04-21T00:00:00Z, +1788-08-28T00:00:00Z",Nancy Voyage,SV-EVE-VOY-36543,C. Blagden,920_ROS1_(unformatted),3 Jan 1788,Formby
0.7902097902097902,Q153529,Nancy Voyage,0.0,0.0,0.25,0.45454545454545453,1.0,0.0,0.0,SV-EVE-VOY-36547,+1788-03-27T00:00:00Z,Nancy Voyage,SV-EVE-VOY-36547,C. Blagden,920_ROS1_(unformatted),3 Jan 1788,Formby
0.782608695652174,Q152083,Eclair Voyage,0.0,0.0,0.23076923076923073,0.43478260869565216,1.0,0.0,0.0,SV-EVE-VOY-33060,+1788-04-28T00:00:00Z,Eclair Voyage,SV-EVE-VOY-33060,C. Blagden,920_ROS1_(unformatted),3 Jan 1788,Formby
0.782608695652174,Q160215,Africa Voyage,0.0,0.0,0.23076923076923073,0.43478260869565216,1.0,0.0,0.0,SV-EVE-VOY-80087,"+1788-01-30T00:00:00Z, +1788-06-24T00:00:00Z",Africa Voyage,SV-EVE-VOY-80087,C. Blagden,920_ROS1_(unformatted),3 Jan 1788,Formby
0.7802197802197801,Q35352,Birth of Magdalena,0.0,0.0,0.33333333333333337,0.42857142857142855,1.0,0.0,0.0,LSD-EVE-BIR-022482,+1788-01-01T00:00:00Z,Birth of Magdalena,LSD-EVE-BIR-022482,C. Blagden,920_ROS1_(unformatted),3 Jan 1788,Formby
0.7961538461538462,Q151859,Comte de Mercy Voyage,0.0,0.25,0.4285714285714286,0.55,0.95,0.0,0.0,SV-EVE-VOY-32724,"+1786-08-09T00:00:00Z, +1787-09-26T00:00:00Z",Comte de Mercy Voyage,SV-EVE-VOY-32724,Comtesse de Rumford,920_ROS1_(unformatted),2 Jul 1788,Henrietta Street
0.7909943714821763,Q152361,Comte de Thiard Voyage,0.0,0.25,0.40909090909090906,0.5365853658536586,0.95,0.0,0.0,SV-EVE-VOY-33316,+1789-08-14T00:00:00Z,Comte de Thiard Voyage,SV-EVE-VOY-33316,Comtesse de Rumford,920_ROS1_(unformatted),2 Jul 1788,Henrietta Street
0.782608695652174,Q152352,Duchesse de Polignac Voyage,0.0,0.25,0.33333333333333337,0.43478260869565216,1.0,0.0,0.0,SV-EVE-VOY-33312,+1788-09-15T00:00:00Z,Duchesse de Polignac Voyage,SV-EVE-VOY-33312,Comtesse de Rumford,920_ROS1_(unformatted),2 Jul 1788,Henrietta Street
0.7813953488372093,Q151107,Comte de Toulouse Voyage,0.0,0.25,0.375,0.5116279069767442,0.95,0.0,0.0,SV-EVE-VOY-31765,+1789-08-29T00:00:00Z,Comte de Toulouse Voyage,SV-EVE-VOY-31765,Comtesse de Rumford,920_ROS1_(unformatted),2 Jul 1788,Henrietta Street
0.7785547785547786,Q970198,Sale of Mirium,0.0,0.0,0.21052631578947367,0.42424242424242425,1.0,0.0,0.0,LVA-EVE-SAL-1133678._0009_0006_0001-0002.00064,+1788-00-00T00:00:00Z,Sale of Mirium,LVA-EVE-SAL-1133678._0009_0006_0001-0002.00064,Comtesse de Rumford,920_ROS1_(unformatted),2 Jul 1788,Henrietta Street
0.8076923076923077,Q151094,Coureur Voyage,0.0,0.0,0.4444444444444444,0.5,1.0,0.0,0.0,SV-EVE-VOY-31741,+1788-12-17T00:00:00Z,Coureur Voyage,SV-EVE-VOY-31741,Monsieur Lavoisier,920_ROS1_(unformatted),29 Jul 1788,Upper Berkeley Place
0.8018648018648019,Q151923,Empereur Voyage,0.0,0.0,0.38888888888888884,0.48484848484848486,1.0,0.0,0.0,SV-EVE-VOY-32760,+1788-02-24T00:00:00Z,Empereur Voyage,SV-EVE-VOY-32760,Monsieur Lavoisier,920_ROS1_(unformatted),29 Jul 1788,Upper Berkeley Place
0.7963800904977376,Q22257,Birth of Laisere,0.0,0.0,0.33333333333333337,0.47058823529411764,1.0,0.0,0.0,LSD-EVE-BIR-010762,+1788-01-01T00:00:00Z,Birth of Laisere,LSD-EVE-BIR-010762,Monsieur Lavoisier,920_ROS1_(unformatted),29 Jul 1788,Upper Berkeley Place
0.7963800904977376,Q145685,Bonny Lad Voyage,0.0,0.0,0.33333333333333337,0.47058823529411764,1.0,0.0,0.0,SV-EVE-VOY-18016,+1788-05-31T00:00:00Z,Bonny Lad Voyage,SV-EVE-VOY-18016,Monsieur Lavoisier,920_ROS1_(unformatted),29 Jul 1788,Upper Berkeley Place
0.7948717948717949,Q160484,Boyne Voyage,0.0,0.0,0.33333333333333337,0.4666666666666667,1.0,0.0,0.0,SV-EVE-VOY-80620,+1788-02-08T00:00:00Z,Boyne Voyage,SV-EVE-VOY-80620,Monsieur Lavoisier,920_ROS1_(unformatted),29 Jul 1788,Upper Berkeley Place
0.8571428571428571,Q1175391,Francis Blair,0.0,0.5,0.8,0.8571428571428571,0.0,0.0,0.0,JATR-PER-SLVR0390,,"Francis Blair, Blair, Francis, Farmer",JATR-PER-SLVR0390,Francis Blaikie,920_ROS1_(unformatted),31 Oct 1788,Bristol
0.8387096774193549,Q427053,Francisco Blacke,0.0,0.0,0.75,0.8387096774193549,0.0,0.0,0.0,LSD-PER-SEL-01352-Francisco_Blacke,,"Francisco Blacke, Francisco, Blacke",LSD-PER-SEL-01352-Francisco_Blacke,Francis Blaikie,920_ROS1_(unformatted),31 Oct 1788,Bristol
0.8323471400394479,Q33971,Birth of Francois Xavier,0.0,0.0,0.375,0.5641025641025641,1.0,0.0,0.0,LSD-EVE-BIR-023884,+1788-01-01T00:00:00Z,Birth of Francois Xavier,LSD-EVE-BIR-023884,Francis Blaikie,920_ROS1_(unformatted),31 Oct 1788,Bristol
0.8318681318681318,Q622491,Francis Grant,0.0,0.5,0.6,0.6428571428571429,0.95,0.0,0.0,LBS-PER-2146659871,"Attorney on Blackmorass estate in Westmoreland, Jamaica, 1787.","Francis Grant, Francis, Grant",LBS-PER-2146659871,Francis Blaikie,920_ROS1_(unformatted),31 Oct 1788,Bristol
0.8275862068965517,Q230668,Francis Clarke,0.0,0.5,0.8,0.8275862068965517,0.0,0.0,0.0,SV-PER-16573C1,,"Clarke, Francis, Clarke, Francis",SV-PER-16573C1,Francis Blaikie,920_ROS1_(unformatted),31 Oct 1788,Bristol
1.0,Q259411,John Shepherd,1.0,1.0,1.0,1.0,0.0,0.0,0.0,SV-PER-75730C1,,"Shepherd, John, Shepherd, John",SV-PER-75730C1,John Shepherd,920_ROS1_(unformatted),10 Jul 1789,Paisley
1.0,Q1056687,John Shepherd,1.0,1.0,1.0,1.0,0.0,0.0,0.0,LVA-PER-ENS.7652814._0005_0001_0001-0004.JohnShepherd.10605,,"John Shepherd, John, Shepherd, Farmer",LVA-PER-ENS.7652814._0005_0001_0001-0004.JohnShepherd.10605,John Shepherd,920_ROS1_(unformatted),10 Jul 1789,Paisley
1.0,Q1069027,John Shepherd,1.0,1.0,1.0,1.0,0.0,0.0,0.0,LVA-PER-ENS.1138011._0002_0011_0001-0002.JohnShepherd.05558,,"John Shepherd, John, Shepherd",LVA-PER-ENS.1138011._0002_0011_0001-0002.JohnShepherd.05558,John Shepherd,920_ROS1_(unformatted),10 Jul 1789,Paisley
0.9230769230769231,Q614387,John Shephard,0.0,0.5,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,LBS-PER-2146643013,"Slave-owner in Jamaica, owner of Arntully in St David. Dead by 1809.","John Shephard, John, Shephard",LBS-PER-2146643013,John Shepherd,920_ROS1_(unformatted),10 Jul 1789,Paisley
0.8643356643356642,Q612584,John Deer,0.0,0.5,0.6153846153846154,0.7272727272727273,0.95,0.0,0.0,LBS-PER-2146639141,"Reputed son of Thomas Deer senior and Sarah Black (a ""free negro""). Thomas and Sarah had 6 children: Ann (born 1790, baptised 1797), John (born 1794, baptised 1797), Thomas (born 1796, baptised&hellip;","John Deer, John, Deer",LBS-PER-2146639141,John Shepherd,920_ROS1_(unformatted),10 Jul 1789,Paisley
0.7912087912087913,Q14875,Birth of Betsi,0.0,0.0,0.33333333333333337,0.45714285714285713,1.0,0.0,0.0,LSD-EVE-BIR-001460,+1789-01-01T00:00:00Z,Birth of Betsi,LSD-EVE-BIR-001460,Rajah Mitr Jeet Singh,920_ROS1_(unformatted),21 Nov 1789,Milan
0.7884615384615385,Q76047,Birth of Petit Jean,0.0,0.0,0.23809523809523814,0.45,1.0,0.0,0.0,LSD-EVE-BIR-052689,+1789-01-01T00:00:00Z,Birth of Petit Jean,LSD-EVE-BIR-052689,Rajah Mitr Jeet Singh,920_ROS1_(unformatted),21 Nov 1789,Milan
0.7884615384615385,Q408332,Birth of Mary Betsy,0.0,0.0,0.19047619047619047,0.45,1.0,0.0,0.0,FBD-EVE-BIR-0128,+1789-01-01T00:00:00Z,Birth of Mary Betsy,FBD-EVE-BIR-0128,Rajah Mitr Jeet Singh,920_ROS1_(unformatted),21 Nov 1789,Milan
0.7863247863247862,Q37135,Birth of Tetine,0.0,0.0,0.33333333333333337,0.4444444444444444,1.0,0.0,0.0,LSD-EVE-BIR-020683,+1789-01-01T00:00:00Z,Birth of Tetine,LSD-EVE-BIR-020683,Rajah Mitr Jeet Singh,920_ROS1_(unformatted),21 Nov 1789,Milan
0.7846153846153846,Q49900,Birth of Augustin or Celestin,0.0,0.0,0.2068965517241379,0.44,1.0,0.0,0.0,LSD-EVE-BIR-078874,+1789-01-01T00:00:00Z,,LSD-EVE-BIR-078874,Rajah Mitr Jeet Singh,920_ROS1_(unformatted),21 Nov 1789,Milan
0.8520710059171598,Q615685,Thomas Bourke,0.0,0.0,0.3846153846153846,0.6153846153846154,1.0,0.0,0.0,LBS-PER-2146645869,"Son of Nicholas Bourke (q.v.), and owner of Fontabelle, which was in receivership by 1807.","Thomas Bourke, Thomas, Bourke",LBS-PER-2146645869,Thos. Wm Coke,920_ROS1_(unformatted),3 Sep 1807,Brighton
0.8233421750663129,Q576311,Thomas McConnell,0.0,0.0,0.4375,0.6206896551724138,0.95,0.0,0.0,LBS-PER-17901,"Born 25/02/1809 and baptised, with his sister Sarah Jane, in Trelawney, 19/12/1812. Their parents were David McConnell and his wife Sarah nee Booth who had married in Trelawney 26/04/1808. Both&hellip;","Thomas McConnell, Thomas, McConnell",LBS-PER-17901,Thos. Wm Coke,920_ROS1_(unformatted),3 Sep 1807,Brighton
0.8224852071005917,Q59515,Birth of Cloe,0.0,0.0,0.3076923076923077,0.5384615384615384,1.0,0.0,0.0,LSD-EVE-BIR-069252,+1807-01-01T00:00:00Z,Birth of Cloe,LSD-EVE-BIR-069252,Thos. Wm Coke,920_ROS1_(unformatted),3 Sep 1807,Brighton
0.8148148148148149,Q622522,Townsend Moore,0.0,0.0,0.2857142857142857,0.5185185185185185,1.0,0.0,0.0,LBS-PER-2146659897,"Overseer on Barracks coffee estate in St Thomas-in-the-East, Jamaica, in 1807.","Townsend Moore, Townsend, Moore",LBS-PER-2146659897,Thos. Wm Coke,920_ROS1_(unformatted),3 Sep 1807,Brighton
0.8148148148148148,Q1122448,Thomas W Cocke,0.0,0.0,0.6428571428571428,0.8148148148148148,0.0,0.0,0.0,LVA-PER-OWN.7741626._0002_0006_0001-0004.ThomasWCocke,,Thomas W Cocke,LVA-PER-OWN.7741626._0002_0006_0001-0004.ThomasWCocke,Thos. Wm Coke,920_ROS1_(unformatted),3 Sep 1807,Brighton
0.875,Q260023,Charles Lansdell,0.0,0.5,0.8125,0.875,0.0,0.0,0.0,SV-PER-76639O1,,"Lansdell, Charles, Lansdell, Charles",SV-PER-76639O1,Charles Blundell,920_ROS1_(unformatted),May 1808,Gt. Coram Street
0.875,Q260039,Charles Lansdell,0.0,0.5,0.8125,0.875,0.0,0.0,0.0,SV-PER-76639C1,,"Lansdell, Charles, Lansdell, Charles",SV-PER-76639C1,Charles Blundell,920_ROS1_(unformatted),May 1808,Gt. Coram Street
0.875,Q479498,Charles Bushnell,0.0,0.5,0.75,0.875,0.0,0.0,0.0,LSD-PER-BUY-27746-Charles_Bushnell,,"Charles Bushnell, Charles, Bushnell",LSD-PER-BUY-27746-Charles_Bushnell,Charles Blundell,920_ROS1_(unformatted),May 1808,Gt. Coram Street
0.8571428571428571,Q231704,Charles Bell,0.0,0.5,0.75,0.8571428571428571,0.0,0.0,0.0,SV-PER-17253C1,,"Bell, Charles, Bell, Charles",SV-PER-17253C1,Charles Blundell,920_ROS1_(unformatted),May 1808,Gt. Coram Street
0.8571428571428571,Q1124672,Charles Bell,0.0,0.5,0.75,0.8571428571428571,0.0,0.0,0.0,LVA-PER-OWN.7777090._0006_0005_0001-0002.CharlesBell,,Charles Bell,LVA-PER-OWN.7777090._0006_0005_0001-0002.CharlesBell,Charles Blundell,920_ROS1_(unformatted),May 1808,Gt. Coram Street
1.0,Q268133,Henry Blundell,1.0,1.0,1.0,1.0,0.0,0.0,0.0,SV-PER-82853O1,,"Blundell, Henry, Blundell, Henry",SV-PER-82853O1,Henry Blundell,920_ROS1_(unformatted),25 Apr 1839,Lichfield
0.8520710059171598,Q556670,Henry Dunkin,0.0,0.5,0.5714285714285714,0.6153846153846154,1.0,0.0,0.0,LBS-PER-9159,"Will of Henry Dunkin of Demerara and Essequibo, British Guiana proved 16/10/1839","Henry Dunkin, Henry, Dunkin",LBS-PER-9159,Henry Blundell,920_ROS1_(unformatted),25 Apr 1839,Lichfield
0.8461538461538461,Q1068088,Henry Tunell,0.0,0.5,0.7857142857142857,0.8461538461538461,0.0,0.0,0.0,LVA-PER-ENS.1138011._0002_0009_0001-0006.HenryTunell.04591,,"Henry Tunell, Henry, Tunell",LVA-PER-ENS.1138011._0002_0009_0001-0006.HenryTunell.04591,Henry Blundell,920_ROS1_(unformatted),25 Apr 1839,Lichfield
0.8333333333333334,Q232571,Henry Bell,0.0,0.5,0.7142857142857143,0.8333333333333334,0.0,0.0,0.0,SV-PER-17808C1,,"Bell, Henry, Bell, Henry",SV-PER-17808C1,Henry Blundell,920_ROS1_(unformatted),25 Apr 1839,Lichfield
0.8333333333333334,Q232645,Henry Bell,0.0,0.5,0.7142857142857143,0.8333333333333334,0.0,0.0,0.0,SV-PER-17856C1,,"Bell, Henry, Bell, Henry",SV-PER-17856C1,Henry Blundell,920_ROS1_(unformatted),25 Apr 1839,Lichfield
1.0,Q450680,James Boardman,1.0,1.0,1.0,1.0,0.0,0.0,0.0,LSD-PER-SEL-31546-James_Boardman,,"James Boardman, James, Boardman",LSD-PER-SEL-31546-James_Boardman,James Boardman,920_ROS1_(unformatted),15 Sep 1799,Nantwich
0.9629629629629629,Q1087450,James Boarman,0.0,0.5,0.9285714285714286,0.9629629629629629,0.0,0.0,0.0,LVA-PER-ENS.1186850._0007_0002_0001-0004.JamesBoarman.23878,,"James Boarman, James, Boarman",LVA-PER-ENS.1186850._0007_0002_0001-0004.JamesBoarman.23878,James Boardman,920_ROS1_(unformatted),15 Sep 1799,Nantwich
0.8623931623931624,Q575155,James Beckford Wildman,0.0,0.3333333333333333,0.5454545454545454,0.7222222222222222,0.95,0.0,0.0,LBS-PER-16372,"James Beckford Wildman M.P. eldest son of James Wildman of Chilham and Joanna, daughter of J. Harper of Jamaica. Godchild of Alderman William Beckford. Born Jamaica, educated Winchester 1800-6 and&hellip;, Children: Marianne (1822), Ellen (1931), Emily (1832), Constance (1845) and Egerton (1846)","James Beckford Wildman, James Beckford, Wildman, Spouse: Mary Anne Lushington",LBS-PER-16372,James Boardman,920_ROS1_(unformatted),15 Sep 1799,Nantwich
0.8461538461538461,Q445607,James Forman,0.0,0.5,0.7857142857142857,0.8461538461538461,0.0,0.0,0.0,LSD-PER-SEL-25521-James_Forman,,"James Forman, James, Forman",LSD-PER-SEL-25521-James_Forman,James Boardman,920_ROS1_(unformatted),15 Sep 1799,Nantwich
0.8461538461538461,Q473821,James Forman,0.0,0.5,0.7857142857142857,0.8461538461538461,0.0,0.0,0.0,LSD-PER-BUY-22159-James_Forman,,"James Forman, James, Forman",LSD-PER-BUY-22159-James_Forman,James Boardman,920_ROS1_(unformatted),15 Sep 1799,Nantwich
0.7897435897435897,Q620457,John Pew,0.0,0.0,0.125,0.5333333333333333,0.95,0.0,0.0,LBS-PER-2146655755,Will of John Pew of Antigua [now at Leith] proved 19/04/1800. He left property in Antigua and Britain two-thirds to his present wife Mary Bott for life and then to the children of his brother german&hellip;,"John Pew, John, Pew",LBS-PER-2146655755,J. Bohn,920_ROS1_(unformatted),21 Oct 1799,Brougball Estate
0.7863247863247862,Q161357,John Voyage,0.0,0.0,0.2727272727272727,0.4444444444444444,1.0,0.0,0.0,SV-EVE-VOY-82034,+1799-05-01T00:00:00Z,John Voyage,SV-EVE-VOY-82034,J. Bohn,920_ROS1_(unformatted),21 Oct 1799,Brougball Estate
0.7863247863247862,Q574651,John Pedley,0.0,0.0,0.18181818181818177,0.4444444444444444,1.0,0.0,0.0,LBS-PER-15649,"MP and slave-ower in Jamaica, awarded the compensation for the Stanton estate in St Thomas-in-the-East.A John Pedley is shown as Deputy Register of the Court of Vice-Admiralty in 1799 and as a&hellip;","John Pedley, John, Pedley",LBS-PER-15649,J. Bohn,920_ROS1_(unformatted),21 Oct 1799,Brougball Estate
0.7773279352226721,Q612524,John Jackson,0.0,0.0,0.25,0.42105263157894735,1.0,0.0,0.0,LBS-PER-2146639017,"Husband of Elizabeth Eleanor Witter (q.v.), through whom he came to co-own Mt Pleasant in Hanover. The heirs of John Jackson were listed as owners of Mt Pleasant in Hanover, Jamaica, in 1799. Not to&hellip;","John Jackson, John, Jackson",LBS-PER-2146639017,J. Bohn,920_ROS1_(unformatted),21 Oct 1799,Brougball Estate
0.7769230769230769,Q616889,John Best,0.0,0.0,0.33333333333333337,0.5,0.95,0.0,0.0,LBS-PER-2146648323,"Possibly John Best who was buried in St Philip, Barbados, 10 July 1798 aged 49. Possibly too the John Best who married Elizabeth Ince, 19 April 1770 in Christ Church,","John Best, John, Best",LBS-PER-2146648323,J. Bohn,920_ROS1_(unformatted),21 Oct 1799,Brougball Estate
0.8102564102564104,Q409469,Birth of Bonaparte,0.0,0.3333333333333333,0.6111111111111112,0.6666666666666666,0.9,0.0,0.0,FBD-EVE-BIR-1265,+1823-01-01T00:00:00Z,Birth of Bonaparte,FBD-EVE-BIR-1265,Chas. Bonaparte,920_ROS1_(unformatted),3 Apr 1821,Crown & Anchor Tavern
0.8043956043956044,Q570739,Charles Court,0.0,0.0,0.33333333333333337,0.5714285714285714,0.95,0.0,0.0,LBS-PER-10328,"Resident slave-owner, attorney and merchant on Dominica, purchaser of the property of Samuel Potter (q.v.) with James Potter Lockhart (also q.v.) according to the will of Samuel Potter made in 1820.&hellip;","Charles Court, Charles, Court",LBS-PER-10328,Chas. Bonaparte,920_ROS1_(unformatted),3 Apr 1821,Crown & Anchor Tavern
0.8010610079575597,Q610598,Thomas Cathrey,0.0,0.0,0.2666666666666667,0.4827586206896552,1.0,0.0,0.0,LBS-PER-2146634614,"Will of Thomas Cathrey of British Guiana proved 22/11/1821. The ''mutual will'' was in fact made jointly by Thomas Cathrey and Johanna Wilhelmina Cathrey (''born Sluistman [?]), ''both inhabitants of&hellip;","Thomas Cathrey, Thomas, Cathrey",LBS-PER-2146634614,Chas. Bonaparte,920_ROS1_(unformatted),3 Apr 1821,Crown & Anchor Tavern
0.8010610079575597,Q610757,Charles Weaver,0.0,0.0,0.2666666666666667,0.4827586206896552,1.0,0.0,0.0,LBS-PER-2146634994,"Charles and Mary McGregor Weaver had a daughter, Sarah Ann, baptised in Westmoreland, Jamaica, 18/06/1821.","Charles Weaver, Charles, Weaver, Spouse: Mary McGregor, Children: Sarah Ann",LBS-PER-2146634994,Chas. Bonaparte,920_ROS1_(unformatted),3 Apr 1821,Crown & Anchor Tavern
0.7968169761273208,Q619612,Charles Naylor,0.0,0.0,0.33333333333333337,0.5517241379310345,0.95,0.0,0.0,LBS-PER-2146653983,Attorney to John Naylor in 1820.,"Charles Naylor, Charles, Naylor",LBS-PER-2146653983,Chas. Bonaparte,920_ROS1_(unformatted),3 Apr 1821,Crown & Anchor Tavern
0.8153846153846154,Q623993,Joseph Stoney,0.0,0.3333333333333333,0.5294117647058824,0.6,0.95,0.0,0.0,LBS-PER-2146662847,"28th [March 1820] At Leith, [death of] Joseph Stoney late of Stonehenge Jamaica; 28th [March 1820] At Mr Sime''s North Leith, [death of Joseph Stoney] late of Stonehenge, Jamaica.","Joseph Stoney, Joseph, Stoney",LBS-PER-2146662847,Joseph A. Bonucci,920_ROS1_(unformatted),19 Apr 1821,Greece
0.8118881118881118,Q617643,Joseph Julian Labalmondiere,0.0,0.3333333333333333,0.4444444444444444,0.5909090909090909,0.95,0.0,0.0,LBS-PER-2146650001,"Will of Joseph Julian Labalmondiere [formerly of the colony of Demerary, lately residing in Bath but now] of Gloucester [made 15/03/1822] was proved 05/05/1823. He provided a lump sum of £2000 and&hellip;","Joseph Julian Labalmondiere, Joseph Julian, Labalmondiere, Spouse: Eliza Douglas",LBS-PER-2146650001,Joseph A. Bonucci,920_ROS1_(unformatted),19 Apr 1821,Greece
0.8072874493927126,Q586165,Joseph Warner Bromley,0.0,0.3333333333333333,0.47619047619047616,0.5789473684210527,0.95,0.0,0.0,LBS-PER-41212,"Children: Nathaniel Warner (1822-), Joseph Robarts (1824-), Amelia (1827-), Mary Anne (1829-), Emma (1831-), Martha Jane (1836-)","Joseph Warner Bromley, Joseph Warner, Bromley, Spouse: Amelia Robarts",LBS-PER-41212,Joseph A. Bonucci,920_ROS1_(unformatted),19 Apr 1821,Greece
0.8018648018648019,Q152726,Josephine Voyage,0.0,0.0,0.47058823529411764,0.48484848484848486,1.0,0.0,0.0,SV-EVE-VOY-34246,"+1821-05-04T00:00:00Z, +1821-11-19T00:00:00Z",Josephine Voyage,SV-EVE-VOY-34246,Joseph A. Bonucci,920_ROS1_(unformatted),19 Apr 1821,Greece
0.8009615384615384,Q618817,Joseph Chambers,0.0,0.3333333333333333,0.4117647058823529,0.5625,0.95,0.0,0.0,LBS-PER-2146652379,Deceased by 1820; his widow was Sarah Chambers.,"Joseph Chambers, Joseph, Chambers, Spouse: Sarah",LBS-PER-2146652379,Joseph A. Bonucci,920_ROS1_(unformatted),19 Apr 1821,Greece
0.8233421750663129,Q616604,Rebecca Mary Booth,0.0,0.0,0.5,0.6206896551724138,0.95,0.0,0.0,LBS-PER-2146647823,"Rebecca Mary Booth, daughter of John Gall Booth [II], was baptised in Vere in 1811 (as was her sister Josepha Wright Booth).","Rebecca Mary Booth, Rebecca Mary, Booth",LBS-PER-2146647823,Rev Mr Boog,920_ROS1_(unformatted),6 Feb 1812,Ireland
0.8010610079575597,Q159072,Flor do Mar Voyage,0.0,0.0,0.38888888888888884,0.4827586206896552,1.0,0.0,0.0,SV-EVE-VOY-7341,+1812-05-02T00:00:00Z,Flor do Mar Voyage,SV-EVE-VOY-7341,Rev Mr Boog,920_ROS1_(unformatted),6 Feb 1812,Ireland
